date,hour,type,city,value
20230114,0,AQI,北京,20.0
20230114,0,PM2.5,北京,6.0
20230114,0,PM2.5_24h,北京,70.0
20230114,0,PM10,北京,16.0
20230114,0,PM10_24h,北京,87.0
20230114,0,SO2,北京,2.0
20230114,0,SO2_24h,北京,2.0
20230114,0,NO2,北京,6.0
20230114,0,NO2_24h,北京,26.0
20230114,0,O3,北京,65.0
20230114,0,O3_24h,北京,66.0
20230114,0,O3_8h,北京,62.0
20230114,0,O3_8h_24h,北京,62.0
20230114,0,CO,北京,0.15
20230114,0,CO_24h,北京,0.65
20230114,1,AQI,北京,20.0
20230114,1,PM2.5,北京,4.0
20230114,1,PM2.5_24h,北京,66.0
20230114,1,PM10,北京,13.0
20230114,1,PM10_24h,北京,83.0
20230114,1,SO2,北京,2.0
20230114,1,SO2_24h,北京,2.0
20230114,1,NO2,北京,6.0
20230114,1,NO2_24h,北京,24.0
20230114,1,O3,北京,65.0
20230114,1,O3_24h,北京,66.0
20230114,1,O3_8h,北京,65.0
20230114,1,O3_8h_24h,北京,65.0
20230114,1,CO,北京,0.15
20230114,1,CO_24h,北京,0.63
20230114,2,AQI,北京,20.0
20230114,2,PM2.5,北京,4.0
20230114,2,PM2.5_24h,北京,62.0
20230114,2,PM10,北京,12.0
20230114,2,PM10_24h,北京,78.0
20230114,2,SO2,北京,2.0
20230114,2,SO2_24h,北京,2.0
20230114,2,NO2,北京,7.0
20230114,2,NO2_24h,北京,23.0
20230114,2,O3,北京,64.0
20230114,2,O3_24h,北京,66.0
20230114,2,O3_8h,北京,64.0
20230114,2,O3_8h_24h,北京,65.0
20230114,2,CO,北京,0.14
20230114,2,CO_24h,北京,0.59
20230114,3,AQI,北京,20.0
20230114,3,PM2.5,北京,3.0
20230114,3,PM2.5_24h,北京,58.0
20230114,3,PM10,北京,10.0
20230114,3,PM10_24h,北京,74.0
20230114,3,SO2,北京,2.0
20230114,3,SO2_24h,北京,2.0
20230114,3,NO2,北京,6.0
20230114,3,NO2_24h,北京,21.0
20230114,3,O3,北京,65.0
20230114,3,O3_24h,北京,67.0
20230114,3,O3_8h,北京,64.0
20230114,3,O3_8h_24h,北京,65.0
20230114,3,CO,北京,0.13
20230114,3,CO_24h,北京,0.54
20230114,4,AQI,北京,20.0
20230114,4,PM2.5,北京,2.0
20230114,4,PM2.5_24h,北京,54.0
20230114,4,PM10,北京,8.0
20230114,4,PM10_24h,北京,69.0
20230114,4,SO2,北京,2.0
20230114,4,SO2_24h,北京,2.0
20230114,4,NO2,北京,6.0
20230114,4,NO2_24h,北京,20.0
20230114,4,O3,北京,63.0
20230114,4,O3_24h,北京,67.0
20230114,4,O3_8h,北京,64.0
20230114,4,O3_8h_24h,北京,65.0
20230114,4,CO,北京,0.12
20230114,4,CO_24h,北京,0.52
20230114,5,AQI,北京,21.0
20230114,5,PM2.5,北京,2.0
20230114,5,PM2.5_24h,北京,50.0
20230114,5,PM10,北京,7.0
20230114,5,PM10_24h,北京,64.0
20230114,5,SO2,北京,3.0
20230114,5,SO2_24h,北京,2.0
20230114,5,NO2,北京,4.0
20230114,5,NO2_24h,北京,19.0
20230114,5,O3,北京,66.0
20230114,5,O3_24h,北京,68.0
20230114,5,O3_8h,北京,64.0
20230114,5,O3_8h_24h,北京,65.0
20230114,5,CO,北京,0.13
20230114,5,CO_24h,北京,0.49
20230114,6,AQI,北京,22.0
20230114,6,PM2.5,北京,2.0
20230114,6,PM2.5_24h,北京,46.0
20230114,6,PM10,北京,6.0
20230114,6,PM10_24h,北京,59.0
20230114,6,SO2,北京,3.0
20230114,6,SO2_24h,北京,2.0
20230114,6,NO2,北京,4.0
20230114,6,NO2_24h,北京,17.0
20230114,6,O3,北京,69.0
20230114,6,O3_24h,北京,69.0
20230114,6,O3_8h,北京,65.0
20230114,6,O3_8h_24h,北京,66.0
20230114,6,CO,北京,0.13
20230114,6,CO_24h,北京,0.46
20230114,7,AQI,北京,22.0
20230114,7,PM2.5,北京,1.0
20230114,7,PM2.5_24h,北京,41.0
20230114,7,PM10,北京,6.0
20230114,7,PM10_24h,北京,54.0
20230114,7,SO2,北京,3.0
20230114,7,SO2_24h,北京,2.0
20230114,7,NO2,北京,4.0
20230114,7,NO2_24h,北京,16.0
20230114,7,O3,北京,70.0
20230114,7,O3_24h,北京,70.0
20230114,7,O3_8h,北京,66.0
20230114,7,O3_8h_24h,北京,66.0
20230114,7,CO,北京,0.14
20230114,7,CO_24h,北京,0.43
20230114,8,AQI,北京,22.0
20230114,8,PM2.5,北京,1.0
20230114,8,PM2.5_24h,北京,37.0
20230114,8,PM10,北京,6.0
20230114,8,PM10_24h,北京,50.0
20230114,8,SO2,北京,3.0
20230114,8,SO2_24h,北京,2.0
20230114,8,NO2,北京,4.0
20230114,8,NO2_24h,北京,15.0
20230114,8,O3,北京,69.0
20230114,8,O3_24h,北京,70.0
20230114,8,O3_8h,北京,66.0
20230114,8,O3_8h_24h,北京,66.0
20230114,8,CO,北京,0.15
20230114,8,CO_24h,北京,0.39
20230114,9,AQI,北京,21.0
20230114,9,PM2.5,北京,2.0
20230114,9,PM2.5_24h,北京,33.0
20230114,9,PM10,北京,6.0
20230114,9,PM10_24h,北京,45.0
20230114,9,SO2,北京,3.0
20230114,9,SO2_24h,北京,2.0
20230114,9,NO2,北京,5.0
20230114,9,NO2_24h,北京,13.0
20230114,9,O3,北京,68.0
20230114,9,O3_24h,北京,70.0
20230114,9,O3_8h,北京,67.0
20230114,9,O3_8h_24h,北京,67.0
20230114,9,CO,北京,0.14
20230114,9,CO_24h,北京,0.33
20230114,10,AQI,北京,21.0
20230114,10,PM2.5,北京,2.0
20230114,10,PM2.5_24h,北京,29.0
20230114,10,PM10,北京,6.0
20230114,10,PM10_24h,北京,40.0
20230114,10,SO2,北京,3.0
20230114,10,SO2_24h,北京,2.0
20230114,10,NO2,北京,4.0
20230114,10,NO2_24h,北京,12.0
20230114,10,O3,北京,67.0
20230114,10,O3_24h,北京,70.0
20230114,10,O3_8h,北京,67.0
20230114,10,O3_8h_24h,北京,67.0
20230114,10,CO,北京,0.14
20230114,10,CO_24h,北京,0.33
20230114,11,AQI,北京,21.0
20230114,11,PM2.5,北京,2.0
20230114,11,PM2.5_24h,北京,25.0
20230114,11,PM10,北京,7.0
20230114,11,PM10_24h,北京,35.0
20230114,11,SO2,北京,3.0
20230114,11,SO2_24h,北京,2.0
20230114,11,NO2,北京,4.0
20230114,11,NO2_24h,北京,11.0
20230114,11,O3,北京,67.0
20230114,11,O3_24h,北京,70.0
20230114,11,O3_8h,北京,67.0
20230114,11,O3_8h_24h,北京,68.0
20230114,11,CO,北京,0.15
20230114,11,CO_24h,北京,0.29
20230114,12,AQI,北京,21.0
20230114,12,PM2.5,北京,2.0
20230114,12,PM2.5_24h,北京,20.0
20230114,12,PM10,北京,7.0
20230114,12,PM10_24h,北京,30.0
20230114,12,SO2,北京,3.0
20230114,12,SO2_24h,北京,2.0
20230114,12,NO2,北京,4.0
20230114,12,NO2_24h,北京,9.0
20230114,12,O3,北京,68.0
20230114,12,O3_24h,北京,70.0
20230114,12,O3_8h,北京,68.0
20230114,12,O3_8h_24h,北京,68.0
