date,hour,type,city,value
20141110,0,AQI,北京,114.0
20141110,0,PM2.5,北京,86.0
20141110,0,PM2.5_24h,北京,59.0
20141110,0,PM10,北京,112.0
20141110,0,PM10_24h,北京,84.0
20141110,0,SO2,北京,4.0
20141110,0,SO2_24h,北京,6.0
20141110,0,NO2,北京,73.0
20141110,0,NO2_24h,北京,60.0
20141110,0,O3,北京,11.0
20141110,0,O3_24h,北京,80.0
20141110,0,O3_8h,北京,22.0
20141110,0,O3_8h_24h,北京,56.0
20141110,0,CO,北京,1.4
20141110,0,CO_24h,北京,1.15
20141110,1,AQI,北京,106.0
20141110,1,PM2.5,北京,80.0
20141110,1,PM2.5_24h,北京,59.0
20141110,1,PM10,北京,106.0
20141110,1,PM10_24h,北京,84.0
20141110,1,SO2,北京,4.0
20141110,1,SO2_24h,北京,7.0
20141110,1,NO2,北京,70.0
20141110,1,NO2_24h,北京,60.0
20141110,1,O3,北京,8.0
20141110,1,O3_24h,北京,80.0
20141110,1,O3_8h,北京,15.0
20141110,1,O3_8h_24h,北京,56.0
20141110,1,CO,北京,1.45
20141110,1,CO_24h,北京,1.16
20141110,2,AQI,北京,105.0
20141110,2,PM2.5,北京,79.0
20141110,2,PM2.5_24h,北京,59.0
20141110,2,PM10,北京,90.0
20141110,2,PM10_24h,北京,85.0
20141110,2,SO2,北京,5.0
20141110,2,SO2_24h,北京,7.0
20141110,2,NO2,北京,66.0
20141110,2,NO2_24h,北京,61.0
20141110,2,O3,北京,7.0
20141110,2,O3_24h,北京,80.0
20141110,2,O3_8h,北京,12.0
20141110,2,O3_8h_24h,北京,56.0
20141110,2,CO,北京,1.64
20141110,2,CO_24h,北京,1.16
20141110,3,AQI,北京,99.0
20141110,3,PM2.5,北京,74.0
20141110,3,PM2.5_24h,北京,59.0
20141110,3,PM10,北京,91.0
20141110,3,PM10_24h,北京,85.0
20141110,3,SO2,北京,4.0
20141110,3,SO2_24h,北京,7.0
20141110,3,NO2,北京,61.0
20141110,3,NO2_24h,北京,61.0
20141110,3,O3,北京,7.0
20141110,3,O3_24h,北京,80.0
20141110,3,O3_8h,北京,11.0
20141110,3,O3_8h_24h,北京,56.0
20141110,3,CO,北京,2.06
20141110,3,CO_24h,北京,1.18
20141110,4,AQI,北京,79.0
20141110,4,PM2.5,北京,58.0
20141110,4,PM2.5_24h,北京,58.0
20141110,4,PM10,北京,77.0
20141110,4,PM10_24h,北京,85.0
20141110,4,SO2,北京,4.0
20141110,4,SO2_24h,北京,7.0
20141110,4,NO2,北京,55.0
20141110,4,NO2_24h,北京,61.0
20141110,4,O3,北京,9.0
