date,hour,type,city,value
20161204,0,AQI,北京,448.0
20161204,0,PM2.5,北京,422.0
20161204,0,PM2.5_24h,北京,209.0
20161204,0,PM10,北京,516.0
20161204,0,PM10_24h,北京,272.0
20161204,0,SO2,北京,19.0
20161204,0,SO2_24h,北京,24.0
20161204,0,NO2,北京,151.0
20161204,0,NO2_24h,北京,113.0
20161204,0,O3,北京,5.0
20161204,0,O3_24h,北京,19.0
20161204,0,O3_8h,北京,4.0
20161204,0,O3_8h_24h,北京,10.0
20161204,0,CO,北京,5.93
20161204,0,CO_24h,北京,3.41
20161204,2,AQI,北京,454.0
20161204,2,PM2.5,北京,431.0
20161204,2,PM2.5_24h,北京,233.0
20161204,2,PM10,北京,508.0
20161204,2,PM10_24h,北京,301.0
20161204,2,SO2,北京,14.0
20161204,2,SO2_24h,北京,24.0
20161204,2,NO2,北京,133.0
20161204,2,NO2_24h,北京,116.0
20161204,2,O3,北京,4.0
20161204,2,O3_24h,北京,19.0
20161204,2,O3_8h,北京,4.0
20161204,2,O3_8h_24h,北京,5.0
20161204,2,CO,北京,5.95
20161204,2,CO_24h,北京,3.62
20161204,3,AQI,北京,449.0
20161204,3,PM2.5,北京,424.0
20161204,3,PM2.5_24h,北京,245.0
20161204,3,PM10,北京,477.0
20161204,3,PM10_24h,北京,301.0
20161204,3,SO2,北京,13.0
20161204,3,SO2_24h,北京,23.0
20161204,3,NO2,北京,135.0
20161204,3,NO2_24h,北京,119.0
20161204,3,O3,北京,4.0
20161204,3,O3_24h,北京,19.0
20161204,3,O3_8h,北京,4.0
20161204,3,O3_8h_24h,北京,5.0
20161204,3,CO,北京,5.83
20161204,3,CO_24h,北京,3.72
20161204,4,AQI,北京,450.0
20161204,4,PM2.5,北京,407.0
20161204,4,PM2.5_24h,北京,256.0
20161204,4,PM10,北京,550.0
20161204,4,PM10_24h,北京,339.0
20161204,4,SO2,北京,12.0
20161204,4,SO2_24h,北京,23.0
20161204,4,NO2,北京,132.0
20161204,4,NO2_24h,北京,120.0
20161204,4,O3,北京,5.0
20161204,4,O3_24h,北京,19.0
20161204,4,O3_8h,北京,4.0
20161204,4,O3_8h_24h,北京,5.0
20161204,4,CO,北京,5.32
20161204,4,CO_24h,北京,3.83
20161204,5,AQI,北京,418.0
20161204,5,PM2.5,北京,377.0
20161204,5,PM2.5_24h,北京,268.0
20161204,5,PM10,北京,458.0
20161204,5,PM10_24h,北京,336.0
20161204,5,SO2,北京,11.0
20161204,5,SO2_24h,北京,23.0
