date,hour,type,city,value
20160307,0,AQI,北京,150.0
20160307,0,PM2.5,北京,113.0
20160307,0,PM2.5_24h,北京,73.0
20160307,0,PM10,北京,250.0
20160307,0,PM10_24h,北京,182.0
20160307,0,SO2,北京,39.0
20160307,0,SO2_24h,北京,28.0
20160307,0,NO2,北京,77.0
20160307,0,NO2_24h,北京,68.0
20160307,0,O3,北京,6.0
20160307,0,O3_24h,北京,42.0
20160307,0,O3_8h,北京,12.0
20160307,0,O3_8h_24h,北京,41.0
20160307,0,CO,北京,2.39
20160307,0,CO_24h,北京,1.56
20160307,1,AQI,北京,150.0
20160307,1,PM2.5,北京,112.0
20160307,1,PM2.5_24h,北京,76.0
20160307,1,PM10,北京,249.0
20160307,1,PM10_24h,北京,187.0
20160307,1,SO2,北京,38.0
20160307,1,SO2_24h,北京,29.0
20160307,1,NO2,北京,70.0
20160307,1,NO2_24h,北京,69.0
20160307,1,O3,北京,9.0
20160307,1,O3_24h,北京,42.0
20160307,1,O3_8h,北京,9.0
20160307,1,O3_8h_24h,北京,36.0
20160307,1,CO,北京,2.42
20160307,1,CO_24h,北京,1.61
20160307,2,AQI,北京,149.0
20160307,2,PM2.5,北京,113.0
20160307,2,PM2.5_24h,北京,79.0
20160307,2,PM10,北京,248.0
20160307,2,PM10_24h,北京,192.0
20160307,2,SO2,北京,38.0
20160307,2,SO2_24h,北京,30.0
20160307,2,NO2,北京,70.0
20160307,2,NO2_24h,北京,69.0
20160307,2,O3,北京,8.0
20160307,2,O3_24h,北京,42.0
20160307,2,O3_8h,北京,7.0
20160307,2,O3_8h_24h,北京,34.0
20160307,2,CO,北京,2.75
20160307,2,CO_24h,北京,1.68
20160307,4,AQI,北京,140.0
20160307,4,PM2.5,北京,107.0
20160307,4,PM2.5_24h,北京,84.0
20160307,4,PM10,北京,216.0
20160307,4,PM10_24h,北京,200.0
20160307,4,SO2,北京,28.0
20160307,4,SO2_24h,北京,31.0
20160307,4,NO2,北京,71.0
20160307,4,NO2_24h,北京,70.0
20160307,4,O3,北京,7.0
20160307,4,O3_24h,北京,42.0
20160307,4,O3_8h,北京,7.0
20160307,4,O3_8h_24h,北京,34.0
20160307,4,CO,北京,2.57
20160307,4,CO_24h,北京,1.79
20160307,5,AQI,北京,106.0
20160307,5,PM2.5,北京,80.0
20160307,5,PM2.5_24h,北京,86.0
20160307,5,PM10,北京,150.0
20160307,5,PM10_24h,北京,201.0
20160307,5,SO2,北京,20.0
20160307,5,SO2_24h,北京,32.0
20160307,5,NO2,北京,61.0
20160307,5,NO2_24h,北京,73.0
20160307,5,O3,北京,14.0
20160307,5,O3_24h,北京,44.0
20160307,5,O3_8h,北京,7.0
20160307,5,O3_8h_24h,北京,34.0
20160307,5,CO,北京,1.89
20160307,5,CO_24h,北京,1.81
20160307,6,AQI,北京,70.0
20160307,6,PM2.5,北京,45.0
20160307,6,PM2.5_24h,北京,86.0
20160307,6,PM10,北京,89.0
20160307,6,PM10_24h,北京,200.0
20160307,6,SO2,北京,13.0
20160307,6,SO2_24h,北京,32.0
20160307,6,NO2,北京,50.0
20160307,6,NO2_24h,北京,69.0
20160307,6,O3,北京,22.0
20160307,6,O3_24h,北京,45.0
20160307,6,O3_8h,北京,9.0
20160307,6,O3_8h_24h,北京,34.0
20160307,6,CO,北京,1.23
20160307,6,CO_24h,北京,1.81
20160307,7,AQI,北京,52.0
20160307,7,PM2.5,北京,26.0
20160307,7,PM2.5_24h,北京,85.0
20160307,7,PM10,北京,53.0
20160307,7,PM10_24h,北京,197.0
20160307,7,SO2,北京,10.0
20160307,7,SO2_24h,北京,31.0
20160307,7,NO2,北京,41.0
20160307,7,NO2_24h,北京,68.0
20160307,7,O3,北京,29.0
20160307,7,O3_24h,北京,46.0
20160307,7,O3_8h,北京,13.0
20160307,7,O3_8h_24h,北京,35.0
20160307,7,CO,北京,0.82
20160307,7,CO_24h,北京,1.78
20160307,8,AQI,北京,49.0
20160307,8,PM2.5,北京,18.0
20160307,8,PM2.5_24h,北京,85.0
20160307,8,PM10,北京,49.0
20160307,8,PM10_24h,北京,198.0
20160307,8,SO2,北京,7.0
20160307,8,SO2_24h,北京,31.0
20160307,8,NO2,北京,38.0
20160307,8,NO2_24h,北京,67.0
20160307,8,O3,北京,33.0
20160307,8,O3_24h,北京,46.0
20160307,8,O3_8h,北京,17.0
20160307,8,O3_8h_24h,北京,35.0
20160307,8,CO,北京,0.7
20160307,8,CO_24h,北京,1.77
20160307,9,AQI,北京,51.0
20160307,9,PM2.5,北京,15.0
20160307,9,PM2.5_24h,北京,84.0
20160307,9,PM10,北京,51.0
20160307,9,PM10_24h,北京,196.0
20160307,9,SO2,北京,6.0
20160307,9,SO2_24h,北京,31.0
20160307,9,NO2,北京,28.0
20160307,9,NO2_24h,北京,66.0
20160307,9,O3,北京,51.0
20160307,9,O3_24h,北京,54.0
20160307,9,O3_8h,北京,21.0
20160307,9,O3_8h_24h,北京,36.0
20160307,9,CO,北京,0.52
20160307,9,CO_24h,北京,1.75
20160307,10,AQI,北京,42.0
20160307,10,PM2.5,北京,11.0
20160307,10,PM2.5_24h,北京,83.0
20160307,10,PM10,北京,42.0
20160307,10,PM10_24h,北京,194.0
20160307,10,SO2,北京,4.0
20160307,10,SO2_24h,北京,30.0
20160307,10,NO2,北京,14.0
20160307,10,NO2_24h,北京,65.0
20160307,10,O3,北京,67.0
20160307,10,O3_24h,北京,68.0
20160307,10,O3_8h,北京,29.0
20160307,10,O3_8h_24h,北京,37.0
20160307,10,CO,北京,0.36
20160307,10,CO_24h,北京,1.73
20160307,11,AQI,北京,38.0
20160307,11,PM2.5,北京,11.0
20160307,11,PM2.5_24h,北京,81.0
20160307,11,PM10,北京,38.0
20160307,11,PM10_24h,北京,191.0
20160307,11,SO2,北京,2.0
20160307,11,SO2_24h,北京,30.0
20160307,11,NO2,北京,16.0
20160307,11,NO2_24h,北京,66.0
20160307,11,O3,北京,74.0
20160307,11,O3_24h,北京,74.0
20160307,11,O3_8h,北京,38.0
20160307,11,O3_8h_24h,北京,39.0
20160307,11,CO,北京,0.29
20160307,11,CO_24h,北京,1.69
20160307,12,AQI,北京,32.0
20160307,12,PM2.5,北京,10.0
20160307,12,PM2.5_24h,北京,80.0
20160307,12,PM10,北京,32.0
20160307,12,PM10_24h,北京,186.0
20160307,12,SO2,北京,2.0
20160307,12,SO2_24h,北京,28.0
20160307,12,NO2,北京,17.0
20160307,12,NO2_24h,北京,65.0
20160307,12,O3,北京,80.0
20160307,12,O3_24h,北京,80.0
20160307,12,O3_8h,北京,46.0
20160307,12,O3_8h_24h,北京,47.0
20160307,12,CO,北京,0.28
20160307,12,CO_24h,北京,1.64
20160307,13,AQI,北京,53.0
20160307,13,PM2.5,北京,13.0
20160307,13,PM2.5_24h,北京,77.0
20160307,13,PM10,北京,55.0
20160307,13,PM10_24h,北京,182.0
20160307,13,SO2,北京,2.0
20160307,13,SO2_24h,北京,27.0
20160307,13,NO2,北京,15.0
20160307,13,NO2_24h,北京,63.0
20160307,13,O3,北京,86.0
20160307,13,O3_24h,北京,86.0
20160307,13,O3_8h,北京,55.0
20160307,13,O3_8h_24h,北京,55.0
20160307,13,CO,北京,0.27
20160307,13,CO_24h,北京,1.59
20160307,14,AQI,北京,46.0
20160307,14,PM2.5,北京,12.0
20160307,14,PM2.5_24h,北京,75.0
20160307,14,PM10,北京,46.0
20160307,14,PM10_24h,北京,176.0
20160307,14,SO2,北京,2.0
20160307,14,SO2_24h,北京,26.0
20160307,14,NO2,北京,14.0
20160307,14,NO2_24h,北京,61.0
20160307,14,O3,北京,87.0
20160307,14,O3_24h,北京,87.0
20160307,14,O3_8h,北京,64.0
20160307,14,O3_8h_24h,北京,64.0
20160307,14,CO,北京,0.26
20160307,14,CO_24h,北京,1.53
20160307,15,AQI,北京,51.0
20160307,15,PM2.5,北京,13.0
20160307,15,PM2.5_24h,北京,74.0
20160307,15,PM10,北京,51.0
20160307,15,PM10_24h,北京,171.0
20160307,15,SO2,北京,2.0
20160307,15,SO2_24h,北京,24.0
20160307,15,NO2,北京,9.0
20160307,15,NO2_24h,北京,56.0
20160307,15,O3,北京,88.0
20160307,15,O3_24h,北京,89.0
20160307,15,O3_8h,北京,73.0
20160307,15,O3_8h_24h,北京,66.0
20160307,15,CO,北京,0.27
20160307,15,CO_24h,北京,1.55
20160307,16,AQI,北京,43.0
20160307,16,PM2.5,北京,9.0
20160307,16,PM2.5_24h,北京,70.0
20160307,16,PM10,北京,43.0
20160307,16,PM10_24h,北京,160.0
20160307,16,SO2,北京,2.0
20160307,16,SO2_24h,北京,25.0
20160307,16,NO2,北京,9.0
20160307,16,NO2_24h,北京,56.0
20160307,16,O3,北京,88.0
20160307,16,O3_24h,北京,90.0
20160307,16,O3_8h,北京,81.0
20160307,16,O3_8h_24h,北京,77.0
20160307,16,CO,北京,0.27
20160307,16,CO_24h,北京,1.5
20160307,17,AQI,北京,45.0
20160307,17,PM2.5,北京,10.0
20160307,17,PM2.5_24h,北京,67.0
20160307,17,PM10,北京,45.0
20160307,17,PM10_24h,北京,160.0
20160307,17,SO2,北京,2.0
20160307,17,SO2_24h,北京,23.0
20160307,17,NO2,北京,10.0
20160307,17,NO2_24h,北京,53.0
20160307,17,O3,北京,86.0
20160307,17,O3_24h,北京,90.0
20160307,17,O3_8h,北京,84.0
20160307,17,O3_8h_24h,北京,81.0
20160307,17,CO,北京,0.25
20160307,17,CO_24h,北京,1.43
20160307,18,AQI,北京,58.0
20160307,18,PM2.5,北京,10.0
20160307,18,PM2.5_24h,北京,63.0
20160307,18,PM10,北京,65.0
20160307,18,PM10_24h,北京,149.0
20160307,18,SO2,北京,2.0
20160307,18,SO2_24h,北京,21.0
20160307,18,NO2,北京,14.0
20160307,18,NO2_24h,北京,53.0
20160307,18,O3,北京,80.0
20160307,18,O3_24h,北京,88.0
20160307,18,O3_8h,北京,83.0
20160307,18,O3_8h_24h,北京,83.0
20160307,18,CO,北京,0.32
20160307,18,CO_24h,北京,1.37
20160307,19,AQI,北京,43.0
20160307,19,PM2.5,北京,9.0
20160307,19,PM2.5_24h,北京,57.0
20160307,19,PM10,北京,43.0
20160307,19,PM10_24h,北京,129.0
20160307,19,SO2,北京,2.0
20160307,19,SO2_24h,北京,17.0
20160307,19,NO2,北京,17.0
20160307,19,NO2_24h,北京,48.0
20160307,19,O3,北京,74.0
20160307,19,O3_24h,北京,87.0
20160307,19,O3_8h,北京,82.0
20160307,19,O3_8h_24h,北京,83.0
20160307,19,CO,北京,0.32
20160307,19,CO_24h,北京,1.3
20160307,20,AQI,北京,44.0
20160307,20,PM2.5,北京,10.0
20160307,20,PM2.5_24h,北京,52.0
20160307,20,PM10,北京,44.0
20160307,20,PM10_24h,北京,119.0
20160307,20,SO2,北京,2.0
20160307,20,SO2_24h,北京,15.0
20160307,20,NO2,北京,18.0
20160307,20,NO2_24h,北京,45.0
20160307,20,O3,北京,71.0
20160307,20,O3_24h,北京,89.0
20160307,20,O3_8h,北京,82.0
20160307,20,O3_8h_24h,北京,84.0
20160307,20,CO,北京,0.34
20160307,20,CO_24h,北京,1.24
20160307,21,AQI,北京,38.0
20160307,21,PM2.5,北京,8.0
20160307,21,PM2.5_24h,北京,48.0
20160307,21,PM10,北京,38.0
20160307,21,PM10_24h,北京,119.0
20160307,21,SO2,北京,2.0
20160307,21,SO2_24h,北京,15.0
20160307,21,NO2,北京,15.0
20160307,21,NO2_24h,北京,44.0
20160307,21,O3,北京,70.0
20160307,21,O3_24h,北京,88.0
20160307,21,O3_8h,北京,80.0
20160307,21,O3_8h_24h,北京,84.0
20160307,21,CO,北京,0.43
20160307,21,CO_24h,北京,1.16
20160307,22,AQI,北京,33.0
20160307,22,PM2.5,北京,7.0
20160307,22,PM2.5_24h,北京,43.0
20160307,22,PM10,北京,33.0
20160307,22,PM10_24h,北京,109.0
20160307,22,SO2,北京,2.0
20160307,22,SO2_24h,北京,14.0
20160307,22,NO2,北京,13.0
20160307,22,NO2_24h,北京,40.0
20160307,22,O3,北京,72.0
20160307,22,O3_24h,北京,89.0
20160307,22,O3_8h,北京,78.0
20160307,22,O3_8h_24h,北京,84.0
20160307,22,CO,北京,0.36
20160307,22,CO_24h,北京,1.08
20160307,23,AQI,北京,29.0
20160307,23,PM2.5,北京,7.0
20160307,23,PM2.5_24h,北京,39.0
20160307,23,PM10,北京,29.0
20160307,23,PM10_24h,北京,99.0
20160307,23,SO2,北京,2.0
20160307,23,SO2_24h,北京,12.0
20160307,23,NO2,北京,13.0
20160307,23,NO2_24h,北京,37.0
20160307,23,O3,北京,70.0
20160307,23,O3_24h,北京,89.0
20160307,23,O3_8h,北京,76.0
20160307,23,O3_8h_24h,北京,84.0
20160307,23,CO,北京,0.37
20160307,23,CO_24h,北京,1.0
20160307,0,AQI,天津,169.0
20160307,0,PM2.5,天津,115.0
20160307,0,PM2.5_24h,天津,113.0
